train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,learning_rate
0.03997289033346589,0.026954695104143105,0.4129922525219884,0.4767017177924077,0.13264905633620544,0.014028683978355765,0.0005
0.022480971378188316,0.02413065158295636,0.5012338592644594,0.35979180369989444,0.23907972681882633,0.3752363857073492,0.0005
0.01941743847915337,0.02050743020573277,0.5640493228307679,0.5569188062065145,0.2897761933632209,0.1307610853339275,0.0005
0.017595964362037236,0.015231429138839014,0.5901471524382413,0.6292515758335497,0.3213746287064851,0.36236240337712916,0.0005
0.0162042547038637,0.017690215063860103,0.6163103010728652,0.6092151385749414,0.341250624931917,0.2832967755577719,0.0005
0.015345359119677316,0.015501934094274927,0.6335490228597997,0.6555443700627351,0.3556462662217238,0.3157866999424919,0.0005
0.014748081484653557,0.014103568421672314,0.6444554273642309,0.6668509221586191,0.36633713273326846,0.39410508599039157,0.0005
0.014258241942365624,0.015315010994648715,0.65329294260803,0.6244335737185305,0.37680183313319715,0.39221653290026126,0.0005
0.013667868468847247,0.016722552384281237,0.662684082806417,0.631620576777687,0.39025320259779805,0.2621872048770438,0.0005
0.01317844102104269,0.015040700409074358,0.6719718038927776,0.6574600911035713,0.3975202391913653,0.2984700658445196,0.0005
0.012736243152228125,0.013414049805464024,0.6739881800447722,0.6836397339393891,0.40334849185883026,0.3759205707006762,0.0005
0.012391983550789075,0.01569112949326643,0.6783418334079147,0.6508307908682858,0.4088793920002844,0.30221842609757643,0.0005
0.012228714228525428,0.012995634478219269,0.6842081797451591,0.6993503242545237,0.4182594277232007,0.3824398427206691,0.0005
0.011674845996155007,0.01292671341831814,0.6973788286327249,0.6934729971415713,0.43030430634545047,0.37917613837965525,0.0005
0.011211793304625753,0.015693018472130577,0.7024469843031877,0.6592467168776618,0.44614526149619843,0.28287815203581024,0.0005
0.011228003955916417,0.012462981322785156,0.702204780068941,0.6981241506077994,0.4521097981465801,0.4580182286261624,0.0005
0.010864527177156557,0.013533818919539056,0.7136790514227586,0.7095426695262304,0.46598506818501473,0.41915792788709183,0.0005
0.01053381002480065,0.014007351243365423,0.7201978634227174,0.6993693563780201,0.4721431271324584,0.40627296311141053,0.0005
0.010456825893546132,0.01766036981481469,0.7220035335244236,0.6557506338840493,0.47315425953999757,0.29419999075254877,0.0005
0.009907849138093958,0.014424679241165863,0.7309987271717288,0.719769611844215,0.48465259166180463,0.42605653753440625,0.0005
0.008890179754002159,0.012413258084966192,0.7585185481245978,0.7354573772016675,0.5206731227640016,0.4511146831588711,0.00025
0.00855061406550555,0.014031989801951104,0.7660614738001611,0.7296603196061529,0.5371944155438761,0.42778490103326794,0.00025
0.008169892747348967,0.012233119015133086,0.7733572410695021,0.7376049370239935,0.5409882682778273,0.484945404145074,0.00025
0.007983693493215302,0.011934732797829995,0.782439298453545,0.7446658342790046,0.549898145243403,0.4768126632153412,0.00025
0.00778262562334026,0.012374830031164937,0.7858398101650306,0.7453418799903435,0.5631470949127776,0.4794038974111594,0.00025
